"year","month","temp","avgTemp","Anomaly","summer.anomaly","winter.anomaly","An.col","Date"
2009,1,6.83225806451613,7.60069180444577,-0.768433739929641,"NA","-0.768433739929641","blue",2009-01-01
2009,2,6.73571428571429,7.45654351774782,-0.720829232033538,"NA","-0.720829232033538","blue",2009-02-01
2009,3,6.59032258064516,7.5781457293681,-0.987823148722944,"NA","-0.987823148722944","blue",2009-03-01
2009,4,7.16,8.10231062229725,-0.942310622297253,"NA","NA","blue",2009-04-01
2009,6,9.23666666666667,9.57553081847131,-0.338864151804648,"-0.338864151804648","NA","blue",2009-06-01
2009,7,9.55483870967742,10.1036634480128,-0.548824738335361,"-0.548824738335361","NA","blue",2009-07-01
2009,8,9.65161290322581,10.2124943652225,-0.560881461996718,"-0.560881461996718","NA","blue",2009-08-01
2009,9,10.4533333333333,9.97810479868595,0.475228534647385,"NA","NA","red",2009-09-01
2009,10,9.49032258064516,9.78163653273561,-0.291313952090453,"NA","NA","blue",2009-10-01
2009,11,8.88666666666667,9.08035994184582,-0.193693275179154,"NA","NA","blue",2009-11-01
2009,12,7.58387096774194,8.18090824102014,-0.5970372732782,"NA","NA","blue",2009-12-01
2010,1,7.86774193548387,7.60069180444577,0.267050131038101,"NA","0.267050131038101","red",2010-01-01
2010,2,7.92142857142857,7.45654351774782,0.464885053680748,"NA","0.464885053680748","red",2010-02-01
2010,3,8.2,7.5781457293681,0.621854270631895,"NA","0.621854270631895","red",2010-03-01
2010,4,8.47333333333333,8.10231062229725,0.37102271103608,"NA","NA","red",2010-04-01
2010,5,8.99032258064516,8.87674549086812,0.113577089777037,"NA","NA","red",2010-05-01
2010,6,9.55333333333333,9.57553081847131,-0.0221974851379816,"-0.0221974851379816","NA","blue",2010-06-01
2010,7,10.058064516129,10.1036634480128,-0.0455989318837471,"-0.0455989318837471","NA","blue",2010-07-01
2010,9,9.72333333333333,9.97810479868595,-0.254771465352615,"NA","NA","blue",2010-09-01
2010,10,10.5322580645161,9.78163653273561,0.750621531780515,"NA","NA","red",2010-10-01
2010,11,9.33,9.08035994184582,0.24964005815418,"NA","NA","red",2010-11-01
2010,12,8.03225806451613,8.18090824102014,-0.148650176504008,"NA","NA","blue",2010-12-01
2011,1,7.49677419354839,7.60069180444577,-0.103917610897382,"NA","-0.103917610897382","blue",2011-01-01
2011,2,7.11785714285714,7.45654351774782,-0.338686374890681,"NA","-0.338686374890681","blue",2011-02-01
2011,3,7.29354838709677,7.5781457293681,-0.28459734227133,"NA","-0.28459734227133","blue",2011-03-01
2011,4,7.88,8.10231062229725,-0.222310622297253,"NA","NA","blue",2011-04-01
2011,5,8.4,8.87674549086812,-0.476745490868124,"NA","NA","blue",2011-05-01
2013,4,NA,8.5,-0.380918227762972,NA,NA,"blue",2013-04-01
2011,6,9.17,9.57553081847131,-0.405530818471314,"-0.405530818471314","NA","blue",2011-06-01
2011,7,9.51935483870968,10.1036634480128,-0.584308609303102,"-0.584308609303102","NA","blue",2011-07-01
2011,8,9.84516129032258,10.2124943652225,-0.367333074899944,"-0.367333074899944","NA","blue",2011-08-01
2011,9,9.89666666666667,9.97810479868595,-0.0814381320192812,"NA","NA","blue",2011-09-01
2011,10,9.9,9.78163653273561,0.118363467264386,"NA","NA","red",2011-10-01
2011,11,8.67,9.08035994184582,-0.410359941845821,"NA","NA","blue",2011-11-01
2011,12,7.74838709677419,8.18090824102014,-0.432521144245943,"NA","NA","blue",2011-12-01
2012,1,7.09032258064516,7.60069180444577,-0.510369223800608,"NA","-0.510369223800608","blue",2012-01-01
2012,2,7.01379310344828,7.45654351774782,-0.442750414299549,"NA","-0.442750414299549","blue",2012-02-01
2012,3,6.86774193548387,7.5781457293681,-0.710403793884233,"NA","-0.710403793884233","blue",2012-03-01
2012,4,7.80666666666667,8.10231062229725,-0.295643955630586,"NA","NA","blue",2012-04-01
2012,5,8.43870967741936,8.87674549086812,-0.438035813448769,"NA","NA","blue",2012-05-01
2012,6,9.08333333333333,9.57553081847131,-0.49219748513798,"-0.49219748513798","NA","blue",2012-06-01
2012,7,9.23333333333333,10.1036634480128,-0.870330114679447,"-0.870330114679447","NA","blue",2012-07-01
2012,8,9.91428571428571,10.2124943652225,-0.298208650936811,"-0.298208650936811","NA","blue",2012-08-01
2012,9,9.58666666666667,9.97810479868595,-0.391438132019282,"NA","NA","blue",2012-09-01
2012,10,9.09677419354839,9.78163653273561,-0.684862339187227,"NA","NA","blue",2012-10-01
2012,11,9.09666666666667,9.08035994184582,0.0163067248208453,"NA","NA","red",2012-11-01
2012,12,8.57741935483871,8.18090824102014,0.396511113818574,"NA","NA","red",2012-12-01
2013,1,7.84,7.60069180444577,0.23930819555423,"NA","0.23930819555423","red",2013-01-01
2015,1,NA,7.87,0.204294876103185,NA,NA,"red",2015-01-01
2013,2,7.825,7.45654351774782,0.368456482252176,"NA","0.368456482252176","red",2013-02-01
2013,3,7.58846153846154,7.5781457293681,0.0103158090934334,"NA","0.0103158090934334","red",2013-03-01
2013,5,9.15384615384615,8.87674549086812,0.277100662978029,"NA","NA","red",2013-05-01
2013,6,9.64666666666667,9.57553081847131,0.0711358481953521,"0.0711358481953521","NA","red",2013-06-01
2013,7,10.441935483871,10.1036634480128,0.338272035858187,"0.338272035858187","NA","red",2013-07-01
2013,8,10.7935483870968,10.2124943652225,0.581054021874248,"0.581054021874248","NA","red",2013-08-01
2013,9,11.47,9.97810479868595,1.49189520131405,"NA","NA","red",2013-09-01
2013,10,10.2,9.78163653273561,0.418363467264385,"NA","NA","red",2013-10-01
2013,11,8.75,9.08035994184582,-0.330359941845821,"NA","NA","blue",2013-11-01
2013,12,7.84516129032258,8.18090824102014,-0.335746950697556,"NA","NA","blue",2013-12-01
2014,1,7.45333333333333,7.60069180444577,-0.147358471112437,"NA","-0.147358471112437","blue",2014-01-01
2014,2,7.05357142857143,7.45654351774782,-0.402972089176395,"NA","-0.402972089176395","blue",2014-02-01
2014,3,7.20454545454545,7.5781457293681,-0.373600274822651,"NA","-0.373600274822651","blue",2014-03-01
2014,4,8.4875,8.10231062229725,0.385189377702748,"NA","NA","red",2014-04-01
2014,5,9.88387096774194,8.87674549086812,1.00712547687381,"NA","NA","red",2014-05-01
2014,6,9.8448275862069,9.57553081847131,0.269296767735582,"0.269296767735582","NA","red",2014-06-01
2014,7,10.3566666666667,10.1036634480128,0.253003218653888,"0.253003218653888","NA","red",2014-07-01
2014,8,11.424,10.2124943652225,1.21150563477747,"1.21150563477747","NA","red",2014-08-01
2014,9,11.2407407407407,9.97810479868595,1.26263594205479,"NA","NA","red",2014-09-01
2014,10,12.15,9.78163653273561,2.36836346726439,"NA","NA","red",2014-10-01
2014,11,11.0703703703704,9.08035994184582,1.99001042852455,"NA","NA","red",2014-11-01
2014,12,9.84230769230769,8.18090824102014,1.66139945128756,"NA","NA","red",2014-12-01
2015,2,9.73333333333333,7.45654351774782,2.27678981558551,"NA","2.27678981558551","red",2015-02-01
2015,3,10.2,7.5781457293681,2.62185427063189,"NA","2.62185427063189","red",2015-03-01
2015,4,10.3333333333333,8.10231062229725,2.23102271103608,"NA","NA","red",2015-04-01
2015,5,10.5625,8.87674549086812,1.68575450913188,"NA","NA","red",2015-05-01
2015,6,10.48,9.57553081847131,0.904469181528686,"0.904469181528686","NA","red",2015-06-01
2015,7,11.6129032258065,10.1036634480128,1.50923977779367,"1.50923977779367","NA","red",2015-07-01
2015,8,11.9821428571429,10.2124943652225,1.76964849192033,"1.76964849192033","NA","red",2015-08-01
2015,9,11.7733333333333,9.97810479868595,1.79522853464739,"NA","NA","red",2015-09-01
2015,10,12.0884615384615,9.78163653273561,2.30682500572592,"NA","NA","red",2015-10-01
2015,11,10.6896551724138,9.08035994184582,1.60929523056797,"NA","NA","red",2015-11-01
2015,12,9.63548387096774,8.18090824102014,1.45457562994761,"NA","NA","red",2015-12-01
2016,1,8.7258064516129,7.60069180444577,1.12511464716713,"NA","1.12511464716713","red",2016-01-01
2016,2,9.42413793103448,7.45654351774782,1.96759441328666,"NA","1.96759441328666","red",2016-02-01
2016,3,9.33548387096774,7.5781457293681,1.75733814159964,"NA","1.75733814159964","red",2016-03-01
2016,4,10.0296296296296,8.10231062229725,1.92731900733238,"NA","NA","red",2016-04-01
2016,5,10.7157894736842,8.87674549086812,1.83904398281609,"NA","NA","red",2016-05-01
2016,6,11.3730769230769,9.57553081847131,1.79754610460561,"1.79754610460561","NA","red",2016-06-01
2016,7,11.644,10.1036634480128,1.54033655198722,"1.54033655198722","NA","red",2016-07-01
2016,8,11.6047619047619,10.2124943652225,1.39226753953938,"1.39226753953938","NA","red",2016-08-01
2016,9,11.465,9.97810479868595,1.48689520131405,"NA","NA","red",2016-09-01
2016,10,10.9888888888889,9.78163653273561,1.20725235615327,"NA","NA","red",2016-10-01
2016,11,10.9571428571429,9.08035994184582,1.87678291529704,"NA","NA","red",2016-11-01
2016,12,9.39047619047619,8.18090824102014,1.20956794945605,"NA","NA","red",2016-12-01
2017,1,8.53888888888889,7.60069180444577,0.93819708444312,"NA","0.93819708444312","red",2017-01-01
2017,2,8.34117647058824,7.45654351774782,0.884632952840412,"NA","0.884632952840412","red",2017-02-01
2017,3,8.31428571428571,7.5781457293681,0.73613998491761,"NA","0.73613998491761","red",2017-03-01
2017,4,9.33125,8.10231062229725,1.22893937770275,"NA","NA","red",2017-04-01
2017,5,10.1,8.87674549086812,1.22325450913188,"NA","NA","red",2017-05-01
2017,6,11.2222222222222,9.57553081847131,1.64669140375091,"1.64669140375091","NA","red",2017-06-01
2017,7,11.4590909090909,10.1036634480128,1.35542746107813,"1.35542746107813","NA","red",2017-07-01
2017,8,10.7222222222222,10.2124943652225,0.509727856999696,"0.509727856999696","NA","red",2017-08-01
2017,9,10.7176470588235,9.97810479868595,0.739542260137581,"NA","NA","red",2017-09-01
2017,10,9.90769230769231,9.78163653273561,0.126055774956694,"NA","NA","red",2017-10-01
2017,11,8.89545454545454,9.08035994184582,-0.184905396391276,"NA","NA","blue",2017-11-01
2017,12,8.59473684210526,8.18090824102014,0.413828601085127,"NA","NA","red",2017-12-01
2018,1,8.15333333333333,7.60069180444577,0.552641528887563,"NA","0.552641528887563","red",2018-01-01
2018,2,7.92352941176471,7.45654351774782,0.466985894016882,"NA","0.466985894016882","red",2018-02-01
2018,3,7.98571428571429,7.5781457293681,0.407568556346181,"NA","0.407568556346181","red",2018-03-01
2018,4,8.61666666666667,8.10231062229725,0.514356044369414,"NA","NA","red",2018-04-01
2018,5,9.64583333333333,8.87674549086812,0.769087842465209,"NA","NA","red",2018-05-01
2018,6,10.9541666666667,9.57553081847131,1.37863584819535,"1.37863584819535","NA","red",2018-06-01
2018,7,11.5966666666667,10.1036634480128,1.49300321865389,"1.49300321865389","NA","red",2018-07-01
2018,8,10.9529411764706,10.2124943652225,0.740446811248063,"0.740446811248063","NA","red",2018-08-01
2018,10,10.8470588235294,9.78163653273561,1.0654222907938,"NA","NA","red",2018-10-01
2018,11,10.6736842105263,9.08035994184582,1.5933242686805,"NA","NA","red",2018-11-01
2018,12,10.1333333333333,8.18090824102014,1.9524250923132,"NA","NA","red",2018-12-01
2019,2,8.76666666666667,7.45654351774782,1.31012314891884,"NA","1.31012314891884","red",2019-02-01
2019,3,8.825,7.5781457293681,1.24685427063189,"NA","1.24685427063189","red",2019-03-01
2019,4,10.025,8.10231062229725,1.92268937770275,"NA","NA","red",2019-04-01
2019,5,9.91666666666667,8.87674549086812,1.03992117579854,"NA","NA","red",2019-05-01
